clip,cfg,alpha,schedule,axis_id,s,a_independent,a_fork,commit_gain
1196,1.0,0.8,sqrt_down,class,0.35,0.25757575757575757,1.0,1.0
1196,1.0,0.8,sqrt_down,class,0.45,0.25757575757575757,1.0,1.0
1196,1.0,0.8,sqrt_down,class,0.6,0.25757575757575757,1.0,1.0
1196,1.0,0.8,sqrt_down,class,0.75,0.25757575757575757,1.0,1.0
1196,1.0,0.8,sqrt_down,class,0.9,0.25757575757575757,1.0,1.0
1196,1.0,0.8,sqrt_down,material,0.05,0.6561985620422509,0.8804090558816372,
1196,1.0,0.8,sqrt_down,material,0.15,0.6561985620422509,0.8752564257475138,
1196,1.0,0.8,sqrt_down,material,0.25,0.6561985620422509,0.9016695951984854,
1196,1.0,0.8,sqrt_down,material,0.35,0.6561985620422509,0.928027799747874,
1196,1.0,0.8,sqrt_down,material,0.45,0.6561985620422509,0.9602301566668809,
1196,1.0,0.8,sqrt_down,material,0.6,0.6561985620422509,0.9656914714091138,
1196,1.0,0.8,sqrt_down,material,0.75,0.6561985620422509,0.9782606387522752,
1196,1.0,0.8,sqrt_down,material,0.9,0.6561985620422509,0.9902695586108057,
1207,1.0,0.8,sqrt_down,presence,0.05,1.0,1.0,0.0
1207,1.0,0.8,sqrt_down,presence,0.15,1.0,1.0,0.0
1207,1.0,0.8,sqrt_down,presence,0.25,1.0,1.0,0.0
1207,1.0,0.8,sqrt_down,presence,0.35,1.0,1.0,0.0
1207,1.0,0.8,sqrt_down,presence,0.45,1.0,1.0,0.0
1207,1.0,0.8,sqrt_down,presence,0.6,1.0,1.0,0.0
1207,1.0,0.8,sqrt_down,presence,0.75,1.0,1.0,0.0
1207,1.0,0.8,sqrt_down,presence,0.9,1.0,1.0,0.0
1207,1.0,0.8,sqrt_down,timing,0.05,1.0,1.0,0.0
1207,1.0,0.8,sqrt_down,timing,0.15,1.0,1.0,0.0
1207,1.0,0.8,sqrt_down,timing,0.25,1.0,1.0,0.0
1207,1.0,0.8,sqrt_down,timing,0.35,1.0,1.0,0.0
1207,1.0,0.8,sqrt_down,timing,0.45,1.0,1.0,0.0
1207,1.0,0.8,sqrt_down,timing,0.6,1.0,1.0,0.0
1207,1.0,0.8,sqrt_down,timing,0.75,1.0,1.0,0.0
1207,1.0,0.8,sqrt_down,timing,0.9,1.0,1.0,0.0
1207,1.0,0.8,sqrt_down,class,0.05,0.32142857142857145,0.3333333333333333,0.017543859649122744
1207,1.0,0.8,sqrt_down,class,0.15,0.32142857142857145,0.4,0.11578947368421053
1207,1.0,0.8,sqrt_down,class,0.25,0.32142857142857145,0.26666666666666666,0.0
1207,1.0,0.8,sqrt_down,class,0.35,0.32142857142857145,0.4,0.11578947368421053
